date,match,position,country,player,try_scored,ball_carry_meters,ball_carry,beat_defender,line_break,passes,offload,total_turnovers_conceded,try_assist,points_scored,tackle_made,tackle_missed,total_turnovers_gained,kicks_from_hand,conversion_successful,penalty_goal_successful,drop_kick_successful,lineout_won_own_throw,lineout_won_steal,penalties_conceded,red_card,yellow_card
2020-11-28,wales_vs_england,1,England,Mako Vunipola,1,3,5,2,0,1,0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,2,England,Jamie George,0,9,10,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,3,England,Kyle Sinckler,0,3,6,0,0,2,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,4,England,Maro Itoje,0,3,4,0,0,2,0,1,0,0,9,0,1,0,0,0,0,4,0,1,0,0
2020-11-28,wales_vs_england,5,England,Joe Launchbury,0,2,4,0,0,2,0,0,0,0,11,0,3,0,0,0,0,3,1,0,0,0
2020-11-28,wales_vs_england,6,England,Tom Curry,0,3,7,0,0,3,0,1,0,0,7,0,0,0,0,0,0,2,0,0,0,0
2020-11-28,wales_vs_england,7,England,Sam Underhill,0,22,8,1,1,2,2,1,0,0,12,0,1,0,0,0,0,0,0,1,0,0
2020-11-28,wales_vs_england,8,England,Billy Vunipola,0,10,16,0,0,5,0,1,0,0,8,0,1,0,0,0,0,0,0,1,0,0
2020-11-28,wales_vs_england,9,England,Ben Youngs,0,1,1,0,0,72,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,10,England,George Ford,0,26,4,3,1,22,0,3,0,0,3,1,0,13,0,0,0,0,0,2,0,0
2020-11-28,wales_vs_england,10,England,Owen Farrell,0,1,1,0,0,12,0,1,1,14,7,2,0,1,1,4,0,0,0,0,0,0
2020-11-28,wales_vs_england,11,England,Jonny May,0,9,7,2,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,13,England,Henry Slade,1,6,3,0,1,0,0,1,0,5,3,0,0,2,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,14,England,Jonathan Joseph,0,8,6,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,15,England,Elliot Daly,0,0,7,0,0,8,1,0,0,0,3,0,0,7,0,0,0,0,0,1,0,0
2020-11-28,wales_vs_england,16,England,Luke Cowan-Dickie,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,17,England,Ellis Genge,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-11-28,wales_vs_england,18,England,Will Stuart,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,19,England,Jonny Hill,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
2020-11-28,wales_vs_england,20,England,Ben Earl,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,21,England,Jack Willis,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,22,England,Dan Robson,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,wales_vs_england,23,England,Anthony Watson,0,3,3,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,france_vs_italy,1,France,Rodrigue Neti,0,5,3,0,0,0,0,1,0,0,11,1,1,0,0,0,0,0,0,3,0,0
